表訂時間,往來地點中文,航空公司,航班狀態,實際時間
2025/4/30 5:20,芝加哥,長榮航空,已到Arrived,2025/4/30 4:53
2025/4/30 5:25,溫哥華,長榮航空,已到Arrived,2025/4/30 5:05
2025/4/30 5:25,舊金山,星宇航空,已到Arrived,2025/4/30 5:19
2025/4/30 5:30,溫哥華,中華航空,已到Arrived,2025/4/30 5:13
2025/4/30 5:30,墨爾本,中華航空,已到Arrived,2025/4/30 4:59
2025/4/30 5:30,維也納,中華航空,已到Arrived,2025/4/30 4:49
2025/4/30 5:40,多倫多,長榮航空,已到Arrived,2025/4/30 4:55
2025/4/30 5:40,米蘭,長榮航空,已到Arrived,2025/4/30 5:32
2025/4/30 5:40,洛杉磯,星宇航空,已到Arrived,2025/4/30 5:35
2025/4/30 5:45,奧克蘭(布里斯本),中華航空,已到Arrived,2025/4/30 5:24
2025/4/30 5:45,新加坡,酷航,已到Arrived,2025/4/30 5:27
2025/4/30 5:50,舊金山,中華航空,已到Arrived,2025/4/30 5:50
2025/4/30 5:50,洛杉磯,長榮航空,已到Arrived,2025/4/30 5:45
2025/4/30 6:10,法蘭克福,中華航空,已到Arrived,2025/4/30 5:22
2025/4/30 6:15,胡志明市,長榮航空,已到Arrived,2025/4/30 6:09
2025/4/30 6:20,慕尼黑,長榮航空,已到Arrived,2025/4/30 5:59
2025/4/30 6:20,曼谷,長榮航空,已到Arrived,2025/4/30 6:01
2025/4/30 6:30,休士頓,長榮航空,已到Arrived,2025/4/30 6:38
2025/4/30 6:40,巴黎,長榮航空,已到Arrived,2025/4/30 6:32
2025/4/30 6:50,曼谷,泰越捷,已到Arrived,2025/4/30 6:15
2025/4/30 6:55,新加坡,中華航空,已到Arrived,2025/4/30 6:57
2025/4/30 7:25,曼谷,中華航空,已到Arrived,2025/4/30 7:15
2025/4/30 7:55,伊斯坦堡,土耳其航空,已到Arrived,2025/4/30 10:18
2025/4/30 7:55,曼谷/廊曼,泰國獅子航空,已到Arrived,2025/4/30 7:26
2025/4/30 8:00,羽田,臺灣虎航,已到Arrived,2025/4/30 7:54
2025/4/30 8:05,雅加達,中華航空,已到Arrived,2025/4/30 7:49
2025/4/30 8:05,馬尼拉,長榮航空,已到Arrived,2025/4/30 8:12
2025/4/30 8:35,羽田,樂桃航空,已到Arrived,2025/4/30 8:26
2025/4/30 8:45,馬尼拉,菲律賓航空,已到Arrived,2025/4/30 8:34
2025/4/30 8:45,琉球(沖繩),樂桃航空,已到Arrived,2025/4/30 8:30
2025/4/30 8:55,澳門,澳門航空,已到Arrived,2025/4/30 8:47
2025/4/30 9:15,亞庇,亞洲航空,已到Arrived,2025/4/30 9:09
2025/4/30 9:15,馬尼拉,宿霧太平洋航空,已到Arrived,2025/4/30 9:05
2025/4/30 9:25,關島,聯合航空,已到Arrived,2025/4/30 9:01
2025/4/30 9:25,仁川,真航空,已到Arrived,2025/4/30 9:31
2025/4/30 9:30,仁川,易斯達航空,已到Arrived,2025/4/30 9:27
2025/4/30 9:50,香港,大灣區航空,已到Arrived,2025/4/30 9:40
2025/4/30 9:55,香港,國泰航空,已到Arrived,2025/4/30 9:52
2025/4/30 9:55,大阪/關西,樂桃航空,已到Arrived,2025/4/30 9:38
2025/4/30 10:00,香港,中華航空,已到Arrived,2025/4/30 9:44
2025/4/30 10:00,馬尼拉,菲律賓亞洲航空,已到Arrived,2025/4/30 10:01
2025/4/30 10:05,香港,國泰航空,已到Arrived,2025/4/30 10:02
2025/4/30 10:10,廈門,廈門航空,已到Arrived,2025/4/30 9:51
2025/4/30 10:20,寧波,中國東方航空,已到Arrived,2025/4/30 10:01
2025/4/30 10:25,福州,廈門航空,已到Arrived,2025/4/30 10:07
2025/4/30 10:30,釜山,大韓航空,已到Arrived,2025/4/30 10:07
2025/4/30 10:35,香港,國泰航空,已到Arrived,2025/4/30 10:26
2025/4/30 10:40,琉球(沖繩),臺灣虎航,已到Arrived,2025/4/30 10:31
2025/4/30 10:50,鄭州,中國南方航空,已到Arrived,2025/4/30 10:23
2025/4/30 10:50,仁川,濟州航空,已到Arrived,2025/4/30 10:50
2025/4/30 10:55,琉球(沖繩),長榮航空,已到Arrived,2025/4/30 10:38
2025/4/30 11:00,香港,國泰航空,已到Arrived,2025/4/30 11:52
2025/4/30 11:10,河內,越捷航空,已到Arrived,2025/4/30 11:38
2025/4/30 11:10,曼谷/廊曼,泰國獅子航空,已到Arrived,2025/4/30 10:54
2025/4/30 11:15,深圳,中國南方航空,已到Arrived,2025/4/30 11:32
2025/4/30 11:15,香港,香港航空,已到Arrived,2025/4/30 10:57
2025/4/30 11:20,杭州,中國國際航空,已到Arrived,2025/4/30 11:21
2025/4/30 11:25,北京,海南航空,已到Arrived,2025/4/30 10:33
2025/4/30 11:30,東京,日本航空,已到Arrived,2025/4/30 11:19
2025/4/30 11:35,濟州,臺灣虎航,已到Arrived,2025/4/30 11:34
2025/4/30 11:40,北京,中國國際航空,已到Arrived,2025/4/30 11:18
2025/4/30 11:45,釜山,中華航空,已到Arrived,2025/4/30 11:22
2025/4/30 11:50,香港,國泰航空,已到Arrived,2025/4/30 11:46
2025/4/30 11:50,仁川,韓亞航空,已到Arrived,2025/4/30 11:50
2025/4/30 11:55,香港,長榮航空,已到Arrived,2025/4/30 11:48
2025/4/30 11:55,清州,可依航空,已到Arrived,2025/4/30 13:45
2025/4/30 12:00,名古屋,中華航空,已到Arrived,2025/4/30 12:10
2025/4/30 12:05,香港,中華航空,已到Arrived,2025/4/30 11:59
2025/4/30 12:05,克拉克,星宇航空,已到Arrived,2025/4/30 12:01
2025/4/30 12:10,仁川,大韓航空,已到Arrived,2025/4/30 12:05
2025/4/30 12:10,香港,國泰航空,已到Arrived,2025/4/30 11:52
2025/4/30 12:10,東京,捷星日本航空,已到Arrived,2025/4/30 11:55
2025/4/30 12:20,曼谷/廊曼,泰國亞洲航空,已到Arrived,2025/4/30 12:11
2025/4/30 12:20,吉隆坡,馬來西亞峇迪航空,已到Arrived,2025/4/30 13:16
2025/4/30 12:25,琉球(沖繩),中華航空,已到Arrived,2025/4/30 12:15
2025/4/30 12:25,福岡,臺灣虎航,已到Arrived,2025/4/30 12:26
2025/4/30 12:30,福岡,中華航空,已到Arrived,2025/4/30 12:26
2025/4/30 12:35,釜山,釜山航空,已到Arrived,2025/4/30 12:31
2025/4/30 12:45,名古屋,日本航空,已到Arrived,2025/4/30 12:56
2025/4/30 12:45,香港,香港快運航空,已到Arrived,2025/4/30 12:29
2025/4/30 12:50,馬尼拉,中華航空,已到Arrived,2025/4/30 13:07
2025/4/30 12:50,釜山,濟州航空,已到Arrived,2025/4/30 12:48
2025/4/30 12:50,澳門,星宇航空,已到Arrived,2025/4/30 12:44
2025/4/30 12:55,香港,中華航空,已到Arrived,2025/4/30 12:46
2025/4/30 13:00,香港,長榮航空,已到Arrived,2025/4/30 13:37
2025/4/30 13:00,富國島,越捷航空,已到Arrived,2025/4/30 13:54
2025/4/30 13:05,曼谷,泰國國際航空,已到Arrived,2025/4/30 13:11
2025/4/30 13:05,大阪/關西,長榮航空,已到Arrived,2025/4/30 13:18
2025/4/30 13:10,廣島,中華航空,已到Arrived,2025/4/30 13:14
2025/4/30 13:10,新加坡,新加坡航空,已到Arrived,2025/4/30 12:51
2025/4/30 13:10,大阪/關西,臺灣虎航,已到Arrived,2025/4/30 13:09
2025/4/30 13:15,松山,長榮航空,已到Arrived,2025/4/30 13:08
2025/4/30 13:15,熊本,星宇航空,已到Arrived,2025/4/30 13:05
2025/4/30 13:20,香港,星宇航空,已到Arrived,2025/4/30 13:02
2025/4/30 13:25,釜山,中華航空,已到Arrived,2025/4/30 13:32
2025/4/30 13:25,上海/浦東,中國國際航空,已到Arrived,2025/4/30 12:53
2025/4/30 13:25,濟州,德威航空,已到Arrived,2025/4/30 13:21
2025/4/30 13:25,曼谷,泰越捷,已到Arrived,2025/4/30 13:25
2025/4/30 13:30,廈門,華信,已到Arrived,2025/4/30 13:33
2025/4/30 13:30,廣州,中國南方航空,已到Arrived,2025/4/30 12:42
2025/4/30 13:35,仁川,長榮航空,已到Arrived,2025/4/30 13:34
2025/4/30 13:40,峴港,中華航空,已到Arrived,2025/4/30 13:27
2025/4/30 13:40,澳門,澳門航空,已到Arrived,2025/4/30 13:23
2025/4/30 13:40,宿霧,星宇航空,已到Arrived,2025/4/30 13:50
2025/4/30 13:45,福岡,長榮航空,已到Arrived,2025/4/30 14:12
2025/4/30 13:50,琉球(沖繩),樂桃航空,已到Arrived,2025/4/30 13:47
2025/4/30 13:55,小松,長榮航空,已到Arrived,2025/4/30 13:58
2025/4/30 14:00,克拉克,長榮航空,已到Arrived,2025/4/30 14:21
2025/4/30 14:05,上海/浦東,中華航空,已到Arrived,2025/4/30 14:27
2025/4/30 14:10,仁川,中華航空,已到Arrived,2025/4/30 14:18
2025/4/30 14:10,吉隆坡,馬來西亞國際航空,已到Arrived,2025/4/30 13:57
2025/4/30 14:25,上海/浦東,中國東方航空,已到Arrived,2025/4/30 13:59
2025/4/30 14:25,吉隆坡,全亞洲航空,已到Arrived,2025/4/30 14:10
2025/4/30 14:25,香港,香港快運航空,已到Arrived,2025/4/30 14:31
2025/4/30 14:25,大阪/關西,泰越捷,已到Arrived,2025/4/30 14:18
2025/4/30 14:30,名古屋,中華航空,已到Arrived,2025/4/30 14:45
2025/4/30 14:55,馬尼拉,長榮航空,已到Arrived,2025/4/30 15:16
2025/4/30 15:00,澳門,長榮航空,已到Arrived,2025/4/30 14:46
2025/4/30 15:05,大阪/關西,長榮航空,已到Arrived,2025/4/30 15:39
2025/4/30 15:05,上海/浦東,長榮航空,已到Arrived,2025/4/30 15:17
2025/4/30 15:05,香港,香港航空,已到Arrived,2025/4/30 14:42
2025/4/30 15:05,高知,臺灣虎航,已到Arrived,2025/4/30 15:27
2025/4/30 15:10,大阪/關西,中華航空,已到Arrived,2025/4/30 15:04
2025/4/30 15:10,香港,國泰航空,已到Arrived,2025/4/30 14:58
2025/4/30 15:10,宿霧,長榮航空,已到Arrived,2025/4/30 14:32
2025/4/30 15:15,河內,中華航空,已到Arrived,2025/4/30 15:24
2025/4/30 15:20,胡志明市,中華航空,已到Arrived,2025/4/30 15:12
2025/4/30 15:20,香港,長榮航空,已到Arrived,2025/4/30 15:26
2025/4/30 15:20,大阪/關西,星宇航空,已到Arrived,2025/4/30 15:18
2025/4/30 15:30,金邊,中華航空,已到Arrived,2025/4/30 15:41
2025/4/30 15:30,香港,國泰航空,已到Arrived,2025/4/30 14:50
2025/4/30 15:30,東京,酷航,已到Arrived,2025/4/30 15:58
2025/4/30 15:30,札幌,臺灣虎航,已到Arrived,2025/4/30 15:13
2025/4/30 15:40,曼谷,中華航空,已到Arrived,2025/4/30 15:34
2025/4/30 15:45,北京,中華航空,已到Arrived,2025/4/30 15:24
2025/4/30 15:45,函館,臺灣虎航,已到Arrived,2025/4/30 15:46
2025/4/30 15:45,福岡,星宇航空,已到Arrived,2025/4/30 15:41
2025/4/30 15:50,仁川,韓亞航空,已到Arrived,2025/4/30 16:21
2025/4/30 15:55,大阪/關西,中華航空,已到Arrived,2025/4/30 16:06
2025/4/30 15:55,香港,中華航空,已到Arrived,2025/4/30 15:46
2025/4/30 15:55,河內,長榮航空,已到Arrived,2025/4/30 16:07
2025/4/30 15:55,名古屋,臺灣虎航,已到Arrived,2025/4/30 15:55
2025/4/30 16:00,清邁,中華航空,已到Arrived,2025/4/30 16:05
2025/4/30 16:00,釜山,釜山航空,已到Arrived,2025/4/30 15:36
2025/4/30 16:00,胡志明市,星宇航空,已到Arrived,2025/4/30 16:30
2025/4/30 16:05,維也納(曼谷),長榮航空,已到Arrived,2025/4/30 15:43
2025/4/30 16:05,東京,長榮航空,已到Arrived,2025/4/30 16:24
2025/4/30 16:10,杜拜(DXB),阿聯酋航空,已到Arrived,2025/4/30 15:52
2025/4/30 16:20,札幌,長榮航空,已到Arrived,2025/4/30 15:59
2025/4/30 16:25,東京,臺灣虎航,已到Arrived,2025/4/30 16:14
2025/4/30 16:25,琉球(沖繩),星宇航空,已到Arrived,2025/4/30 16:08
2025/4/30 16:30,深圳,深圳航空,已到Arrived,2025/4/30 16:14
2025/4/30 16:35,清邁,長榮航空,已到Arrived,2025/4/30 15:48
2025/4/30 16:35,上海/浦東,中國南方航空,已到Arrived,2025/4/30 16:19
2025/4/30 16:40,新加坡,新加坡航空,已到Arrived,2025/4/30 16:09
2025/4/30 16:40,新加坡,酷航,已到Arrived,2025/4/30 16:22
2025/4/30 16:45,峴港,長榮航空,已到Arrived,2025/4/30 16:29
2025/4/30 16:45,香港,香港快運航空,已到Arrived,2025/4/30 16:36
2025/4/30 16:50,南京,中國東方航空,已到Arrived,2025/4/30 16:41
2025/4/30 16:50,東京,星宇航空,已到Arrived,2025/4/30 16:49
2025/4/30 16:55,洛杉磯,長榮航空,已到Arrived,2025/4/30 16:54
2025/4/30 17:00,金蘭,越捷航空,已到Arrived,2025/4/30 16:38
2025/4/30 17:05,東京,長榮航空,已到Arrived,2025/4/30 17:14
2025/4/30 17:05,大阪/關西,星宇航空,已到Arrived,2025/4/30 17:05
2025/4/30 17:10,金邊,長榮航空,已到Arrived,2025/4/30 17:31
2025/4/30 17:15,曼谷,長榮航空,已到Arrived,2025/4/30 17:07
2025/4/30 17:15,胡志明市,長榮航空,已到Arrived,2025/4/30 17:55
2025/4/30 17:15,香港,長榮航空,已到Arrived,2025/4/30 17:06
2025/4/30 17:20,東京,中華航空,已到Arrived,2025/4/30 17:24
2025/4/30 17:20,曼谷,泰國國際航空,已到Arrived,2025/4/30 17:28
2025/4/30 17:20,琉球(沖繩),樂桃航空,已到Arrived,2025/4/30 17:18
2025/4/30 17:20,大阪/關西,捷星日本航空,已到Arrived,2025/4/30 18:26
2025/4/30 17:30,舊金山,長榮航空,已到Arrived,2025/4/30 16:28
2025/4/30 17:30,琉球(沖繩),泰國亞洲航空,已到Arrived,2025/4/30 17:10
2025/4/30 17:30,琉球(沖繩),馬來西亞峇迪航空,已到Arrived,2025/4/30 18:41
2025/4/30 17:35,倫敦,中華航空,已到Arrived,2025/4/30 17:13
2025/4/30 17:40,香港,國泰航空,已到Arrived,2025/4/30 17:35
2025/4/30 17:40,吉隆坡,長榮航空,已到Arrived,2025/4/30 17:39
2025/4/30 17:40,上海/浦東,中國東方航空,已到Arrived,2025/4/30 17:38
2025/4/30 17:40,岡山,臺灣虎航,已到Arrived,2025/4/30 17:28
2025/4/30 17:45,新加坡,長榮航空,已到Arrived,2025/4/30 18:08
2025/4/30 17:50,仁川,大韓航空,已到Arrived,2025/4/30 17:58
2025/4/30 17:50,大阪/關西,樂桃航空,已到Arrived,2025/4/30 18:13
2025/4/30 17:50,大分,臺灣虎航,已到Arrived,2025/4/30 17:51
2025/4/30 17:55,伊斯坦堡,土耳其航空,已到Arrived,2025/4/30 17:32
2025/4/30 18:00,清邁,泰國亞洲航空,已到Arrived,2025/4/30 18:40
2025/4/30 18:00,胡志明市,越捷航空,已到Arrived,2025/4/30 18:06
2025/4/30 18:00,河內,越捷航空,已到Arrived,2025/4/30 21:03
2025/4/30 18:00,峴港,越竹航空,已到Arrived,2025/4/30 19:40
2025/4/30 18:00,曼谷,星宇航空,已到Arrived,2025/4/30 17:54
2025/4/30 18:10,曼谷,中華航空,已到Arrived,2025/4/30 18:25
2025/4/30 18:15,札幌,中華航空,已到Arrived,2025/4/30 18:10
2025/4/30 18:15,大阪/關西,國泰航空,已到Arrived,2025/4/30 18:09
2025/4/30 18:20,重慶,中國國際航空,已到Arrived,2025/4/30 17:40
2025/4/30 18:25,東京,國泰航空,已到Arrived,2025/4/30 18:23
2025/4/30 18:35,新加坡,中華航空,已到Arrived,2025/4/30 18:45
2025/4/30 18:45,舊金山,聯合航空,已到Arrived,2025/4/30 18:19
2025/4/30 18:45,琉球(沖繩),泰越捷,已到Arrived,2025/4/30 18:10
2025/4/30 18:50,名古屋,國泰航空,已到Arrived,2025/4/30 18:29
2025/4/30 18:50,新加坡,星宇航空,已到Arrived,2025/4/30 18:54
2025/4/30 18:55,仙台,長榮航空,已到Arrived,2025/4/30 18:38
2025/4/30 18:55,雅加達,星宇航空,已到Arrived,2025/4/30 18:56
2025/4/30 19:00,東京,星宇航空,已到Arrived,2025/4/30 18:52
2025/4/30 19:05,馬尼拉,中華航空,已到Arrived,2025/4/30 19:33
2025/4/30 19:10,香港,長榮航空,已到Arrived,2025/4/30 19:14
2025/4/30 19:15,札幌,長榮航空,已到Arrived,2025/4/30 19:11
2025/4/30 19:15,澳門,澳門航空,已到Arrived,2025/4/30 19:15
2025/4/30 19:15,香港,香港航空,已到Arrived,2025/4/30 19:35
2025/4/30 19:25,香港,中華航空,已到Arrived,2025/4/30 19:23
2025/4/30 19:35,吉隆坡,中華航空,已到Arrived,2025/4/30 19:45
2025/4/30 19:35,札幌,星宇航空,已到Arrived,2025/4/30 19:34
2025/4/30 19:40,東京,樂桃航空,已到Arrived,2025/4/30 19:48
2025/4/30 19:50,新加坡,長榮航空,已到Arrived,2025/4/30 19:57
2025/4/30 19:55,檳城,中華航空,已到Arrived,2025/4/30 19:55
2025/4/30 19:55,西雅圖,達美航空,已到Arrived,2025/4/30 20:53
2025/4/30 20:00,深圳,中華航空,已到Arrived,2025/4/30 19:51
2025/4/30 20:00,曼谷,長榮航空,已到Arrived,2025/4/30 19:45
2025/4/30 20:05,香港,國泰航空,已到Arrived,2025/4/30 19:53
2025/4/30 20:05,阿姆斯特丹(曼谷),長榮航空,已到Arrived,2025/4/30 20:07
2025/4/30 20:10,胡志明市,長榮航空,已到Arrived,2025/4/30 20:20
2025/4/30 20:10,曼谷,泰越捷,已到Arrived,2025/4/30 20:33
2025/4/30 20:10,仙台,星宇航空,已到Arrived,2025/4/30 19:43
2025/4/30 20:20,東京,泰國獅子航空,已到Arrived,2025/4/30 20:02
2025/4/30 20:20,香港,大灣區航空,已到Arrived,2025/4/30 20:45
2025/4/30 20:30,大阪/關西,長榮航空,已到Arrived,2025/4/30 20:27
2025/4/30 20:30,琉球(沖繩),長榮航空,已到Arrived,2025/4/30 20:20
2025/4/30 20:30,香港,香港快運航空,已到Arrived,2025/4/30 20:41
2025/4/30 20:35,東京,中華航空,已到Arrived,2025/4/30 20:31
2025/4/30 20:45,福岡,長榮航空,已到Arrived,2025/4/30 20:50
2025/4/30 20:45,東京,日本航空,已到Arrived,2025/4/30 20:52
2025/4/30 20:45,香港,香港航空,已到Arrived,2025/4/30 21:12
2025/4/30 20:50,馬尼拉,菲律賓航空,已到Arrived,2025/4/30 21:14
2025/4/30 20:55,高松,中華航空,已到Arrived,2025/4/30 21:10
2025/4/30 20:55,雅加達,長榮航空,已到Arrived,2025/4/30 20:50
2025/4/30 20:55,函館,星宇航空,已到Arrived,2025/4/30 20:54
2025/4/30 21:00,大阪/關西,中華航空,已到Arrived,2025/4/30 21:05
2025/4/30 21:00,花卷,臺灣虎航,已到Arrived,2025/4/30 21:08
2025/4/30 21:05,峇里島,中華航空,已到Arrived,2025/4/30 20:56
2025/4/30 21:05,胡志明市,越南航空,已到Arrived,2025/4/30 22:07
2025/4/30 21:10,雅加達,中華航空,已到Arrived,2025/4/30 21:17
2025/4/30 21:10,河內,越南航空,已到Arrived,2025/4/30 21:04
2025/4/30 21:20,帛琉,中華航空,已到Arrived,2025/4/30 21:21
2025/4/30 21:20,香港,國泰航空,已到Arrived,2025/4/30 21:42
2025/4/30 21:25,釜山,中華航空,已到Arrived,2025/4/30 21:46
2025/4/30 21:25,仁川,長榮航空,已到Arrived,2025/4/30 22:03
2025/4/30 21:25,馬尼拉,長榮航空,已到Arrived,2025/4/30 21:07
2025/4/30 21:30,琉球(沖繩),中華航空,已到Arrived,2025/4/30 21:50
2025/4/30 21:30,倫敦(曼谷),長榮航空,已到Arrived,2025/4/30 21:26
2025/4/30 21:30,杭州,長榮航空,已到Arrived,2025/4/30 21:32
2025/4/30 21:30,香港,長榮航空,已到Arrived,2025/4/30 21:29
2025/4/30 21:40,河內,中華航空,已到Arrived,2025/4/30 21:44
2025/4/30 21:40,河內,星宇航空,已到Arrived,2025/4/30 21:29
2025/4/30 21:45,大阪/關西,臺灣虎航,已到Arrived,2025/4/30 22:21
2025/4/30 21:50,上海/浦東,中華航空,已到Arrived,2025/4/30 22:04
2025/4/30 21:55,河內,長榮航空,已到Arrived,2025/4/30 21:43
2025/4/30 21:55,吉隆坡,星宇航空,已到Arrived,2025/4/30 22:14
2025/4/30 21:55,克拉克,星宇航空,已到Arrived,2025/4/30 22:10
2025/4/30 22:00,峇里島,長榮航空,已到Arrived,2025/4/30 21:59
2025/4/30 22:00,上海/浦東,長榮航空,已到Arrived,2025/4/30 21:53
2025/4/30 22:00,名古屋,星宇航空,已到Arrived,2025/4/30 22:35
2025/4/30 22:05,香港,中華航空,已到Arrived,2025/4/30 22:30
2025/4/30 22:10,胡志明市,中華航空,已到Arrived,2025/4/30 22:08
2025/4/30 22:10,曼谷,泰國國際航空,已到Arrived,2025/4/30 22:23
2025/4/30 22:10,澳門,長榮航空,已到Arrived,2025/4/30 22:18
2025/4/30 22:10,琉球(沖繩),臺灣虎航,已到Arrived,2025/4/30 22:12
2025/4/30 22:10,香港,星宇航空,已到Arrived,2025/4/30 22:05
2025/4/30 22:20,仁川,中華航空,已到Arrived,2025/4/30 22:47
2025/4/30 22:20,曼谷,中華航空,已到Arrived,2025/4/30 22:32
2025/4/30 22:20,清邁,星宇航空,已到Arrived,2025/4/30 22:01
2025/4/30 22:25,福岡,中華航空,已到Arrived,2025/4/30 22:28
2025/4/30 22:30,釜山,臺灣虎航,已到Arrived,2025/4/30 22:26
2025/4/30 22:40,澳門,星宇航空,已到Arrived,2025/4/30 22:51
2025/4/30 22:40,曼谷,星宇航空,已到Arrived,2025/4/30 22:37
2025/4/30 22:45,東京,中華航空,已到Arrived,2025/4/30 23:13
2025/4/30 22:55,香港,長榮航空,已到Arrived,2025/4/30 22:49
2025/4/30 23:00,北京,長榮航空,已到Arrived,2025/4/30 23:20
2025/4/30 23:00,大阪/關西,全亞洲航空,已到Arrived,2025/4/30 23:35
2025/4/30 23:10,香港,中華航空,已到Arrived,2025/4/30 22:49
2025/4/30 23:20,東京,長榮航空,已到Arrived,2025/4/30 23:15
2025/4/30 23:20,東京,星宇航空,已到Arrived,2025/4/30 23:24
2025/4/30 23:30,東京,臺灣虎航,已到Arrived,2025/4/30 23:26
2025/4/30 23:30,釜山,濟州航空,已到Arrived,2025/4/30 23:10
2025/4/30 23:50,濟州,易斯達航空,已到Arrived,2025/4/30 23:31
2025/5/1 0:05,仁川,酷航,已到Arrived,2025/5/1 0:01
2025/5/1 0:05,大邱,真航空,已到Arrived,2025/5/1 0:12
2025/5/1 0:10,釜山,真航空,已到Arrived,2025/4/30 23:23
2025/5/1 0:15,大邱,德威航空,已到Arrived,2025/4/30 23:48
2025/5/1 0:20,釜山,易斯達航空,已到Arrived,2025/4/30 23:43
2025/5/1 0:20,釜山,易斯達航空,已到Arrived,2025/4/30 23:34
2025/5/1 0:35,香港,國泰航空,已到Arrived,2025/5/1 0:29
2025/5/1 0:55,名古屋,樂桃航空,已到Arrived,2025/5/1 1:12
2025/5/1 1:00,馬尼拉,宿霧太平洋航空,已到Arrived,2025/5/1 0:56
2025/5/1 1:00,東京,樂桃航空,已到Arrived,2025/5/1 0:52
2025/5/1 1:30,馬尼拉,菲律賓亞洲航空,已到Arrived,2025/5/1 1:51
2025/5/1 1:30,大阪/關西,捷星日本航空,已到Arrived,2025/5/1 1:41
2025/5/1 1:40,東京,捷星日本航空,已到Arrived,2025/5/1 1:38
2025/5/1 2:15,仁川,臺灣虎航,已到Arrived,2025/5/1 3:26
2025/5/1 4:05,舊金山,聯合航空,已到Arrived,2025/5/1 4:04
2025/5/1 4:10,西雅圖,長榮航空,已到Arrived,2025/5/1 4:01
2025/5/1 4:55,西雅圖,中華航空,已到Arrived,2025/5/1 4:18
2025/5/1 4:55,胡志明市,越捷航空,已到Arrived,2025/5/1 4:42
2025/5/1 4:55,洛杉磯,星宇航空,已到Arrived,2025/5/1 4:58
2025/5/1 4:55,西雅圖,星宇航空,已到Arrived,2025/5/1 4:24
2025/5/1 5:00,洛杉磯,中華航空,已到Arrived,2025/5/1 5:26
